weekday_name,hour,person_type,age_group,gender,is_weekend,is_holiday,visitor_count,concurrent_wait_count,hour_sin,hour_cos,wait_duration,rolling_wait_mean,rolling_exit_count,is_morning_rush,is_lunch_time,is_evening_rush,prev_wait,wait_diff
Friday,11,dine-in,50s,F,0,0,4,4,0.258819045102521,-0.9659258262890682,5,15.4,1,0,0,0,20.0,-15.0
Friday,10,dine-in,50s,F,0,0,6,6,0.49999999999999994,-0.8660254037844387,18,15.0,1,0,0,0,20.0,-2.0
Friday,15,dine-in,30s,M,0,0,2,2,-0.7071067811865471,-0.7071067811865479,15,12.8,0,0,0,0,16.0,-1.0
Friday,16,dine-in,50s,M,0,0,8,8,-0.8660254037844385,-0.5000000000000004,13,12.8,2,0,0,0,10.0,3.0
Friday,17,dine-in,20s,M,0,0,9,9,-0.9659258262890683,-0.25881904510252063,14,11.4,1,0,0,1,15.0,-1.0
Friday,13,dine-in,30s,F,0,0,2,2,-0.2588190451025208,-0.9659258262890683,14,13.2,0,0,1,0,19.0,-5.0
Friday,16,dine-in,20s,F,0,0,8,8,-0.8660254037844385,-0.5000000000000004,10,11.8,2,0,0,0,11.0,-1.0
Friday,10,dine-in,teen,F,0,0,6,6,0.49999999999999994,-0.8660254037844387,5,14.6,0,0,0,0,18.0,-13.0
Friday,14,dine-in,60+,M,0,0,5,5,-0.4999999999999997,-0.8660254037844388,16,12.3,1,0,0,0,15.0,1.0
Friday,16,dine-in,30s,M,0,0,8,8,-0.8660254037844385,-0.5000000000000004,8,11.9,2,0,0,0,13.0,-5.0
Friday,18,dine-in,20s,F,0,0,4,4,-1.0,-1.8369701987210297e-16,19,13.3,2,0,0,1,10.0,9.0
Friday,14,dine-in,teen,M,0,0,5,5,-0.4999999999999997,-0.8660254037844388,9,10.6,0,0,0,0,11.0,-2.0
Friday,18,dine-in,30s,M,0,0,4,4,-1.0,-1.8369701987210297e-16,6,12.4,0,0,0,1,19.0,-13.0
Friday,19,dine-in,teen,M,0,0,3,3,-0.9659258262890684,0.2588190451025203,6,11.0,1,0,0,1,5.0,1.0
Friday,18,dine-in,20s,M,0,0,4,4,-1.0,-1.8369701987210297e-16,19,12.9,1,0,0,1,6.0,13.0
Friday,16,dine-in,30s,F,0,0,8,8,-0.8660254037844385,-0.5000000000000004,11,12.4,3,0,0,0,13.0,-2.0
Friday,14,dine-in,50s,M,0,0,5,5,-0.4999999999999997,-0.8660254037844388,5,10.6,0,0,0,0,9.0,-4.0
Friday,10,dine-in,60+,F,0,0,6,6,0.49999999999999994,-0.8660254037844387,11,14.2,0,0,0,0,18.0,-7.0
Friday,19,dine-in,20s,F,0,0,3,3,-0.9659258262890684,0.2588190451025203,15,12.6,0,0,0,1,17.0,-2.0
Friday,14,dine-in,50s,F,0,0,5,5,-0.4999999999999997,-0.8660254037844388,15,11.6,0,0,0,0,5.0,10.0
Friday,9,dine-in,40s,F,0,0,3,3,0.7071067811865476,-0.7071067811865475,12,13.3,0,1,0,0,9.0,3.0
Friday,10,dine-in,20s,F,0,0,6,6,0.49999999999999994,-0.8660254037844387,19,15.0,0,0,0,0,18.0,1.0
Friday,13,dine-in,20s,F,0,0,2,2,-0.2588190451025208,-0.9659258262890683,11,12.5,0,0,1,0,14.0,-3.0
Friday,16,dine-in,50s,M,0,0,8,8,-0.8660254037844385,-0.5000000000000004,13,12.2,1,0,0,0,14.0,-1.0
Friday,19,dine-in,30s,F,0,0,3,3,-0.9659258262890684,0.2588190451025203,17,11.8,0,0,0,1,6.0,11.0
Friday,11,dine-in,30s,F,0,0,4,4,0.258819045102521,-0.9659258262890682,20,16.1,3,0,0,0,19.0,1.0
Friday,12,dine-in,60+,M,0,0,3,3,1.2246467991473532e-16,-1.0,13,12.4,1,0,1,0,10.0,3.0
Friday,17,dine-in,60+,M,0,0,9,9,-0.9659258262890683,-0.25881904510252063,10,12.4,2,0,0,1,13.0,-3.0
Friday,18,dine-in,30s,F,0,0,4,4,-1.0,-1.8369701987210297e-16,5,12.4,1,0,0,1,19.0,-14.0
Friday,20,dine-in,20s,F,0,0,2,2,-0.8660254037844386,0.5000000000000001,6,11.6,0,0,0,0,15.0,-9.0
Saturday,17,dine-in,30s,M,1,0,5,5,-0.9659258262890683,-0.25881904510252063,19,15.0,0,0,0,1,12.0,7.0
Saturday,15,dine-in,20s,M,1,0,4,4,-0.7071067811865471,-0.7071067811865479,11,9.8,1,0,0,0,12.0,-1.0
Saturday,10,dine-in,60+,M,1,0,4,4,0.49999999999999994,-0.8660254037844387,12,10.9,0,0,0,0,13.0,-1.0
Saturday,9,dine-in,40s,M,1,0,6,6,0.7071067811865476,-0.7071067811865475,5,10.8,0,1,0,0,6.0,-1.0
Saturday,18,dine-in,40s,M,1,0,3,3,-1.0,-1.8369701987210297e-16,18,12.8,0,0,0,1,7.0,11.0
Saturday,15,dine-in,30s,F,1,0,4,4,-0.7071067811865471,-0.7071067811865479,18,12.2,0,0,0,0,16.0,2.0
Saturday,16,dine-in,50s,F,1,0,2,2,-0.8660254037844385,-0.5000000000000004,12,12.9,1,0,0,0,20.0,-8.0
Saturday,20,dine-in,40s,F,1,0,1,1,-0.8660254037844386,0.5000000000000001,16,12.2,0,0,0,0,9.0,7.0
Saturday,13,dine-in,30s,F,1,0,3,3,-0.2588190451025208,-0.9659258262890683,5,11.3,1,0,1,0,16.0,-11.0
Saturday,10,dine-in,60+,M,1,0,4,4,0.49999999999999994,-0.8660254037844387,9,11.1,2,0,0,0,12.0,-3.0
Saturday,10,dine-in,60+,M,1,0,4,4,0.49999999999999994,-0.8660254037844387,13,10.3,0,0,0,0,13.0,0.0
Saturday,19,dine-in,20s,F,1,0,2,2,-0.9659258262890684,0.2588190451025203,13,12.1,0,0,0,1,18.0,-5.0
Saturday,9,dine-in,50s,M,1,0,6,6,0.7071067811865476,-0.7071067811865475,7,10.9,0,1,0,0,5.0,2.0
Saturday,9,dine-in,50s,F,1,0,6,6,0.7071067811865476,-0.7071067811865475,12,12.1,0,1,0,0,18.0,-6.0
Saturday,11,dine-in,60+,M,1,0,3,3,0.258819045102521,-0.9659258262890682,15,11.3,2,0,0,0,18.0,-3.0
Saturday,18,dine-in,20s,F,1,0,3,3,-1.0,-1.8369701987210297e-16,5,13.7,1,0,0,1,14.0,-9.0
Saturday,10,dine-in,30s,F,1,0,4,4,0.49999999999999994,-0.8660254037844387,13,10.5,0,0,0,0,7.0,6.0
Saturday,16,dine-in,teen,M,1,0,2,2,-0.8660254037844385,-0.5000000000000004,20,13.3,2,0,0,0,18.0,2.0
Saturday,18,dine-in,50s,F,1,0,3,3,-1.0,-1.8369701987210297e-16,7,12.8,0,0,0,1,5.0,2.0
Saturday,11,dine-in,teen,F,1,0,3,3,0.258819045102521,-0.9659258262890682,18,11.0,0,0,0,0,15.0,3.0
Saturday,9,dine-in,30s,M,1,0,6,6,0.7071067811865476,-0.7071067811865475,6,10.8,0,1,0,0,12.0,-6.0
Saturday,15,dine-in,20s,F,1,0,4,4,-0.7071067811865471,-0.7071067811865479,19,10.2,0,0,0,0,11.0,8.0
Saturday,17,dine-in,teen,F,1,0,5,5,-0.9659258262890683,-0.25881904510252063,14,15.3,1,0,0,1,19.0,-5.0
Saturday,19,dine-in,40s,M,1,0,2,2,-0.9659258262890684,0.2588190451025203,9,11.8,0,0,0,1,13.0,-4.0
Saturday,14,dine-in,20s,M,1,0,3,3,-0.4999999999999997,-0.8660254037844388,5,10.6,0,0,0,0,5.0,0.0
Saturday,17,dine-in,20s,F,1,0,5,5,-0.9659258262890683,-0.25881904510252063,14,15.1,1,0,0,1,7.0,7.0
Saturday,12,dine-in,40s,F,1,0,2,2,1.2246467991473532e-16,-1.0,8,11.5,0,0,1,0,15.0,-7.0
Saturday,9,dine-in,50s,M,1,0,6,6,0.7071067811865476,-0.7071067811865475,18,11.5,1,1,0,0,16.0,2.0
Saturday,17,dine-in,20s,F,1,0,5,5,-0.9659258262890683,-0.25881904510252063,7,14.8,1,0,0,1,14.0,-7.0
Saturday,13,dine-in,30s,F,1,0,3,3,-0.2588190451025208,-0.9659258262890683,16,12.1,1,0,1,0,9.0,7.0
Saturday,9,dine-in,30s,F,1,0,6,6,0.7071067811865476,-0.7071067811865475,16,11.6,0,1,0,0,7.0,9.0
Saturday,14,dine-in,30s,F,1,0,3,3,-0.4999999999999997,-0.8660254037844388,11,10.8,0,0,0,0,5.0,6.0
Saturday,14,dine-in,30s,F,1,0,3,3,-0.4999999999999997,-0.8660254037844388,12,10.5,0,0,0,0,11.0,1.0
Saturday,17,dine-in,50s,F,1,0,5,5,-0.9659258262890683,-0.25881904510252063,12,13.6,0,0,0,1,12.0,0.0
Saturday,12,dine-in,60+,M,1,0,2,2,1.2246467991473532e-16,-1.0,6,11.6,1,0,1,0,8.0,-2.0
Saturday,15,dine-in,teen,F,1,0,4,4,-0.7071067811865471,-0.7071067811865479,16,11.0,0,0,0,0,19.0,-3.0
Saturday,11,dine-in,20s,M,1,0,3,3,0.258819045102521,-0.9659258262890682,15,11.0,0,0,0,0,9.0,6.0
Saturday,13,dine-in,30s,F,1,0,3,3,-0.2588190451025208,-0.9659258262890683,9,11.8,0,0,1,0,6.0,3.0
Sunday,19,dine-in,20s,F,1,0,4,4,-0.9659258262890684,0.2588190451025203,17,14.0,0,0,0,1,17.0,0.0
Sunday,13,dine-in,30s,F,1,0,12,12,-0.2588190451025208,-0.9659258262890683,15,11.8,2,0,1,0,18.0,-3.0
Sunday,14,dine-in,60+,F,1,0,7,7,-0.4999999999999997,-0.8660254037844388,12,9.4,0,0,0,0,9.0,3.0
Sunday,11,dine-in,20s,F,1,0,9,9,0.258819045102521,-0.9659258262890682,18,12.1,0,0,0,0,14.0,4.0
Sunday,11,dine-in,30s,F,1,0,9,9,0.258819045102521,-0.9659258262890682,14,11.2,0,0,0,0,15.0,-1.0
Sunday,13,dine-in,30s,F,1,0,12,12,-0.2588190451025208,-0.9659258262890683,11,13.5,0,0,1,0,16.0,-5.0
Sunday,13,dine-in,40s,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,13,13.2,0,0,1,0,17.0,-4.0
Sunday,16,dine-in,30s,M,1,0,4,4,-0.8660254037844385,-0.5000000000000004,11,9.5,0,0,0,0,5.0,6.0
Sunday,11,dine-in,30s,F,1,0,9,9,0.258819045102521,-0.9659258262890682,5,12.0,2,0,0,0,18.0,-13.0
Sunday,12,dine-in,30s,M,1,0,10,10,1.2246467991473532e-16,-1.0,6,12.7,3,0,1,0,10.0,-4.0
Sunday,11,dine-in,20s,F,1,0,9,9,0.258819045102521,-0.9659258262890682,12,12.0,2,0,0,0,10.0,2.0
Sunday,13,dine-in,30s,F,1,0,12,12,-0.2588190451025208,-0.9659258262890683,17,12.5,2,0,1,0,15.0,2.0
Sunday,14,dine-in,20s,M,1,0,7,7,-0.4999999999999997,-0.8660254037844388,9,9.5,0,0,0,0,7.0,2.0
Sunday,12,dine-in,60+,F,1,0,10,10,1.2246467991473532e-16,-1.0,10,13.3,3,0,1,0,13.0,-3.0
Sunday,9,dine-in,50s,F,1,0,2,2,0.7071067811865476,-0.7071067811865475,6,10.9,0,1,0,0,16.0,-10.0
Sunday,17,dine-in,30s,M,1,0,3,3,-0.9659258262890683,-0.25881904510252063,20,12.5,0,0,0,1,19.0,1.0
Sunday,10,dine-in,60+,M,1,0,5,5,0.49999999999999994,-0.8660254037844387,12,9.8,1,0,0,0,5.0,7.0
Sunday,10,dine-in,30s,M,1,0,5,5,0.49999999999999994,-0.8660254037844387,9,11.4,1,0,0,0,19.0,-10.0
Sunday,14,dine-in,20s,M,1,0,7,7,-0.4999999999999997,-0.8660254037844388,13,10.7,2,0,0,0,17.0,-4.0
Sunday,10,dine-in,60+,F,1,0,5,5,0.49999999999999994,-0.8660254037844387,15,11.1,0,0,0,0,9.0,6.0
Sunday,13,dine-in,20s,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,19,11.8,2,0,1,0,9.0,10.0
Sunday,9,dine-in,40s,M,1,0,2,2,0.7071067811865476,-0.7071067811865475,7,10.2,1,1,0,0,6.0,1.0
Sunday,12,dine-in,20s,M,1,0,10,10,1.2246467991473532e-16,-1.0,7,11.7,5,0,1,0,11.0,-4.0
Sunday,14,dine-in,teen,M,1,0,7,7,-0.4999999999999997,-0.8660254037844388,7,11.1,1,0,0,0,5.0,2.0
Sunday,16,dine-in,20s,M,1,0,4,4,-0.8660254037844385,-0.5000000000000004,19,11.2,0,0,0,0,10.0,9.0
Sunday,15,dine-in,teen,F,1,0,1,1,-0.7071067811865471,-0.7071067811865479,9,10.0,1,0,0,0,13.0,-4.0
Sunday,19,dine-in,20s,M,1,0,4,4,-0.9659258262890684,0.2588190451025203,14,12.2,1,0,0,1,10.0,4.0
Sunday,10,dine-in,50s,M,1,0,5,5,0.49999999999999994,-0.8660254037844387,5,10.0,0,0,0,0,7.0,-2.0
Sunday,13,dine-in,20s,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,9,11.5,1,0,1,0,7.0,2.0
Sunday,16,dine-in,teen,M,1,0,4,4,-0.8660254037844385,-0.5000000000000004,5,9.4,0,0,0,0,9.0,-4.0
Sunday,14,dine-in,teen,F,1,0,7,7,-0.4999999999999997,-0.8660254037844388,5,12.2,0,0,0,0,10.0,-5.0
Sunday,16,dine-in,50s,M,1,0,4,4,-0.8660254037844385,-0.5000000000000004,10,10.0,0,0,0,0,11.0,-1.0
Sunday,12,dine-in,30s,M,1,0,10,10,1.2246467991473532e-16,-1.0,16,11.8,1,0,1,0,16.0,0.0
Sunday,11,dine-in,40s,F,1,0,9,9,0.258819045102521,-0.9659258262890682,12,12.7,4,0,0,0,12.0,0.0
Sunday,14,dine-in,20s,F,1,0,7,7,-0.4999999999999997,-0.8660254037844388,7,10.3,1,0,0,0,7.0,0.0
Sunday,13,dine-in,20s,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,8,12.9,0,0,1,0,13.0,-5.0
Sunday,18,dine-in,30s,M,1,0,2,2,-1.0,-1.8369701987210297e-16,9,12.0,0,0,0,1,6.0,3.0
Sunday,11,dine-in,20s,M,1,0,9,9,0.258819045102521,-0.9659258262890682,10,12.5,2,0,0,0,12.0,-2.0
Sunday,13,dine-in,30s,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,10,13.6,1,0,1,0,11.0,-1.0
Sunday,14,dine-in,30s,F,1,0,7,7,-0.4999999999999997,-0.8660254037844388,17,10.3,0,0,0,0,12.0,5.0
Sunday,12,dine-in,30s,F,1,0,10,10,1.2246467991473532e-16,-1.0,11,12.8,3,0,1,0,6.0,5.0
Sunday,10,dine-in,20s,M,1,0,5,5,0.49999999999999994,-0.8660254037844387,19,11.2,1,0,0,0,12.0,7.0
Sunday,11,dine-in,50s,M,1,0,9,9,0.258819045102521,-0.9659258262890682,18,12.4,1,0,0,0,10.0,8.0
Sunday,17,dine-in,50s,M,1,0,3,3,-0.9659258262890683,-0.25881904510252063,6,12.8,0,0,0,1,18.0,-12.0
Sunday,12,dine-in,20s,F,1,0,10,10,1.2246467991473532e-16,-1.0,16,12.0,1,0,1,0,13.0,3.0
Sunday,12,dine-in,60+,F,1,0,10,10,1.2246467991473532e-16,-1.0,13,13.5,0,0,1,0,20.0,-7.0
Sunday,13,dine-in,60+,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,9,13.1,6,0,1,0,8.0,1.0
Sunday,13,dine-in,30s,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,7,12.2,1,0,1,0,16.0,-9.0
Sunday,18,dine-in,20s,M,1,0,2,2,-1.0,-1.8369701987210297e-16,10,11.7,1,0,0,1,9.0,1.0
Sunday,12,dine-in,40s,M,1,0,10,10,1.2246467991473532e-16,-1.0,13,11.8,1,0,1,0,5.0,8.0
Sunday,19,dine-in,30s,F,1,0,4,4,-0.9659258262890684,0.2588190451025203,17,13.4,1,0,0,1,14.0,3.0
Sunday,13,dine-in,30s,F,1,0,12,12,-0.2588190451025208,-0.9659258262890683,18,11.6,2,0,1,0,19.0,-1.0
Sunday,11,dine-in,20s,M,1,0,9,9,0.258819045102521,-0.9659258262890682,6,11.1,1,0,0,0,18.0,-12.0
Sunday,19,dine-in,30s,M,1,0,4,4,-0.9659258262890684,0.2588190451025203,19,14.9,2,0,0,1,17.0,2.0
Sunday,13,dine-in,teen,M,1,0,12,12,-0.2588190451025208,-0.9659258262890683,16,13.1,1,0,1,0,9.0,7.0
Sunday,11,dine-in,50s,F,1,0,9,9,0.258819045102521,-0.9659258262890682,10,11.5,1,0,0,0,6.0,4.0
Sunday,12,dine-in,30s,M,1,0,10,10,1.2246467991473532e-16,-1.0,16,12.8,3,0,1,0,7.0,9.0
Sunday,12,dine-in,40s,F,1,0,10,10,1.2246467991473532e-16,-1.0,20,13.2,0,0,1,0,16.0,4.0
Sunday,17,dine-in,20s,F,1,0,3,3,-0.9659258262890683,-0.25881904510252063,18,13.4,0,0,0,1,20.0,-2.0
Monday,10,dine-in,40s,F,0,0,5,5,0.49999999999999994,-0.8660254037844387,17,14.7,2,0,0,0,13.0,4.0
Monday,17,dine-in,20s,M,0,0,5,5,-0.9659258262890683,-0.25881904510252063,20,9.7,0,0,0,1,7.0,13.0
Monday,14,dine-in,30s,M,0,0,8,8,-0.4999999999999997,-0.8660254037844388,11,13.0,0,0,0,0,10.0,1.0
Monday,16,dine-in,teen,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,9,9.7,0,0,0,0,7.0,2.0
Monday,12,dine-in,50s,M,0,0,8,8,1.2246467991473532e-16,-1.0,11,14.3,1,0,1,0,16.0,-5.0
Monday,9,dine-in,40s,F,0,0,5,5,0.7071067811865476,-0.7071067811865475,14,14.4,0,1,0,0,19.0,-5.0
Monday,20,dine-in,20s,M,0,0,3,3,-0.8660254037844386,0.5000000000000001,15,11.8,0,0,0,0,11.0,4.0
Monday,13,dine-in,20s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,14,13.8,3,0,1,0,18.0,-4.0
Monday,9,dine-in,30s,F,0,0,5,5,0.7071067811865476,-0.7071067811865475,8,14.1,0,1,0,0,14.0,-6.0
Monday,15,dine-in,20s,M,0,0,1,1,-0.7071067811865471,-0.7071067811865479,7,9.9,0,0,0,0,9.0,-2.0
Monday,18,dine-in,20s,F,0,0,8,8,-1.0,-1.8369701987210297e-16,9,12.3,1,0,0,1,18.0,-9.0
Monday,13,dine-in,20s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,6,12.8,2,0,1,0,14.0,-8.0
Monday,12,dine-in,40s,M,0,0,8,8,1.2246467991473532e-16,-1.0,18,14.8,2,0,1,0,11.0,7.0
Monday,10,dine-in,50s,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,12,15.4,2,0,0,0,20.0,-8.0
Monday,19,dine-in,20s,F,0,0,6,6,-0.9659258262890684,0.2588190451025203,17,12.1,0,0,0,1,9.0,8.0
Monday,12,dine-in,40s,M,0,0,8,8,1.2246467991473532e-16,-1.0,16,14.8,2,0,1,0,18.0,-2.0
Monday,18,dine-in,20s,F,0,0,8,8,-1.0,-1.8369701987210297e-16,7,11.6,0,0,0,1,12.0,-5.0
Monday,12,dine-in,50s,M,0,0,8,8,1.2246467991473532e-16,-1.0,16,14.4,1,0,1,0,16.0,0.0
Monday,17,dine-in,30s,F,0,0,5,5,-0.9659258262890683,-0.25881904510252063,10,11.3,1,0,0,1,19.0,-9.0
Monday,19,dine-in,20s,M,0,0,6,6,-0.9659258262890684,0.2588190451025203,14,12.2,1,0,0,1,9.0,5.0
Monday,13,dine-in,40s,F,0,0,7,7,-0.2588190451025208,-0.9659258262890683,11,13.9,2,0,1,0,20.0,-9.0
Monday,18,dine-in,50s,M,0,0,8,8,-1.0,-1.8369701987210297e-16,18,12.5,1,0,0,1,7.0,11.0
Monday,13,dine-in,teen,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,9,14.0,1,0,1,0,15.0,-6.0
Monday,17,dine-in,20s,M,0,0,5,5,-0.9659258262890683,-0.25881904510252063,11,9.8,1,0,0,1,16.0,-5.0
Monday,13,dine-in,20s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,20,13.7,1,0,1,0,6.0,14.0
Monday,11,dine-in,30s,F,0,0,3,3,0.258819045102521,-0.9659258262890682,5,13.7,0,0,0,0,18.0,-13.0
Monday,13,dine-in,20s,F,0,0,7,7,-0.2588190451025208,-0.9659258262890683,20,14.6,3,0,1,0,20.0,0.0
Monday,17,dine-in,20s,F,0,0,5,5,-0.9659258262890683,-0.25881904510252063,19,10.9,1,0,0,1,11.0,8.0
Monday,11,dine-in,30s,F,0,0,3,3,0.258819045102521,-0.9659258262890682,18,13.6,1,0,0,0,5.0,13.0
Monday,19,dine-in,20s,F,0,0,6,6,-0.9659258262890684,0.2588190451025203,9,11.3,2,0,0,1,7.0,2.0
Monday,10,dine-in,30s,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,13,14.7,2,0,0,0,11.0,2.0
Monday,9,dine-in,50s,F,0,0,5,5,0.7071067811865476,-0.7071067811865475,19,14.3,1,1,0,0,14.0,5.0
Monday,14,dine-in,30s,M,0,0,8,8,-0.4999999999999997,-0.8660254037844388,12,12.9,3,0,0,0,14.0,-2.0
Monday,14,dine-in,30s,F,0,0,8,8,-0.4999999999999997,-0.8660254037844388,6,12.3,2,0,0,0,8.0,-2.0
Monday,19,dine-in,20s,M,0,0,6,6,-0.9659258262890684,0.2588190451025203,9,12.0,1,0,0,1,17.0,-8.0
Monday,10,dine-in,20s,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,18,14.6,1,0,0,0,17.0,1.0
Monday,16,dine-in,60+,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,5,9.1,0,0,0,0,9.0,-4.0
Monday,9,dine-in,50s,M,0,0,5,5,0.7071067811865476,-0.7071067811865475,20,15.2,3,1,0,0,8.0,12.0
Monday,14,dine-in,20s,F,0,0,8,8,-0.4999999999999997,-0.8660254037844388,11,13.7,0,0,0,0,11.0,0.0
Monday,13,dine-in,40s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,18,14.0,3,0,1,0,9.0,9.0
Monday,18,dine-in,50s,M,0,0,8,8,-1.0,-1.8369701987210297e-16,19,12.3,2,0,0,1,6.0,13.0
Monday,9,dine-in,20s,M,0,0,5,5,0.7071067811865476,-0.7071067811865475,14,13.9,0,1,0,0,19.0,-5.0
Monday,20,dine-in,teen,M,0,0,3,3,-0.8660254037844386,0.5000000000000001,5,10.5,0,0,0,0,15.0,-10.0
Monday,20,dine-in,30s,M,0,0,3,3,-0.8660254037844386,0.5000000000000001,11,12.2,0,0,0,0,9.0,2.0
Monday,16,dine-in,30s,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,7,8.8,0,0,0,0,5.0,2.0
Monday,12,dine-in,40s,M,0,0,8,8,1.2246467991473532e-16,-1.0,13,13.9,0,0,1,0,13.0,0.0
Monday,11,dine-in,50s,F,0,0,3,3,0.258819045102521,-0.9659258262890682,18,14.0,0,0,0,0,18.0,0.0
Monday,18,dine-in,30s,F,0,0,8,8,-1.0,-1.8369701987210297e-16,12,11.6,2,0,0,1,10.0,2.0
Monday,14,dine-in,30s,M,0,0,8,8,-0.4999999999999997,-0.8660254037844388,10,13.4,0,0,0,0,11.0,-1.0
Monday,17,dine-in,20s,F,0,0,5,5,-0.9659258262890683,-0.25881904510252063,16,9.9,0,0,0,1,20.0,-4.0
Monday,19,dine-in,50s,M,0,0,6,6,-0.9659258262890684,0.2588190451025203,9,11.7,2,0,0,1,9.0,0.0
Monday,14,dine-in,20s,F,0,0,8,8,-0.4999999999999997,-0.8660254037844388,14,13.5,3,0,0,0,11.0,3.0
Monday,18,dine-in,30s,M,0,0,8,8,-1.0,-1.8369701987210297e-16,5,12.5,2,0,0,1,18.0,-13.0
Monday,18,dine-in,teen,F,0,0,8,8,-1.0,-1.8369701987210297e-16,18,12.5,0,0,0,1,19.0,-1.0
Monday,12,dine-in,30s,M,0,0,8,8,1.2246467991473532e-16,-1.0,11,14.3,1,0,1,0,11.0,0.0
Monday,19,dine-in,20s,M,0,0,6,6,-0.9659258262890684,0.2588190451025203,7,12.2,2,0,0,1,14.0,-7.0
Monday,12,dine-in,50s,M,0,0,8,8,1.2246467991473532e-16,-1.0,13,14.4,0,0,1,0,18.0,-5.0
Monday,10,dine-in,teen,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,11,15.1,2,0,0,0,12.0,-1.0
Monday,14,dine-in,20s,F,0,0,8,8,-0.4999999999999997,-0.8660254037844388,9,11.2,3,0,0,0,6.0,3.0
Monday,14,dine-in,60+,F,0,0,8,8,-0.4999999999999997,-0.8660254037844388,8,12.3,0,0,0,0,12.0,-4.0
Monday,12,dine-in,40s,M,0,0,8,8,1.2246467991473532e-16,-1.0,15,14.9,0,0,1,0,13.0,2.0
Monday,18,dine-in,20s,M,0,0,8,8,-1.0,-1.8369701987210297e-16,6,12.4,2,0,0,1,5.0,1.0
Tuesday,15,dine-in,30s,M,0,0,3,3,-0.7071067811865471,-0.7071067811865479,11,14.8,0,0,0,0,9.0,2.0
Tuesday,9,dine-in,40s,M,0,0,5,5,0.7071067811865476,-0.7071067811865475,9,9.4,1,1,0,0,12.0,-3.0
Tuesday,10,dine-in,20s,F,0,0,3,3,0.49999999999999994,-0.8660254037844387,14,11.1,0,0,0,0,19.0,-5.0
Tuesday,17,dine-in,20s,M,0,0,8,8,-0.9659258262890683,-0.25881904510252063,6,11.8,1,0,0,1,12.0,-6.0
Tuesday,18,dine-in,50s,M,0,0,2,2,-1.0,-1.8369701987210297e-16,14,10.2,1,0,0,1,9.0,5.0
Tuesday,9,dine-in,50s,M,0,0,5,5,0.7071067811865476,-0.7071067811865475,19,10.6,0,1,0,0,9.0,10.0
Tuesday,10,dine-in,40s,M,0,0,3,3,0.49999999999999994,-0.8660254037844387,9,11.1,0,0,0,0,14.0,-5.0
Tuesday,12,dine-in,30s,F,0,0,4,4,1.2246467991473532e-16,-1.0,10,11.8,1,0,1,0,15.0,-5.0
Tuesday,17,dine-in,30s,F,0,0,8,8,-0.9659258262890683,-0.25881904510252063,12,12.7,1,0,0,1,6.0,6.0
Tuesday,16,dine-in,20s,F,0,0,6,6,-0.8660254037844385,-0.5000000000000004,15,13.4,2,0,0,0,9.0,6.0
Tuesday,11,dine-in,30s,F,0,0,5,5,0.258819045102521,-0.9659258262890682,6,10.8,0,0,0,0,10.0,-4.0
Tuesday,12,dine-in,20s,F,0,0,4,4,1.2246467991473532e-16,-1.0,14,11.9,0,0,1,0,20.0,-6.0
Tuesday,17,dine-in,30s,F,0,0,8,8,-0.9659258262890683,-0.25881904510252063,7,10.4,0,0,0,1,7.0,0.0
Tuesday,11,dine-in,60+,M,0,0,5,5,0.258819045102521,-0.9659258262890682,11,11.4,0,0,0,0,6.0,5.0
Tuesday,16,dine-in,20s,M,0,0,6,6,-0.8660254037844385,-0.5000000000000004,9,13.5,0,0,0,0,9.0,0.0
Tuesday,11,dine-in,50s,M,0,0,5,5,0.258819045102521,-0.9659258262890682,10,11.4,0,0,0,0,10.0,0.0
Tuesday,18,dine-in,30s,M,0,0,2,2,-1.0,-1.8369701987210297e-16,9,10.1,1,0,0,1,20.0,-11.0
Tuesday,11,dine-in,teen,F,0,0,5,5,0.258819045102521,-0.9659258262890682,15,11.7,0,0,0,0,11.0,4.0
Tuesday,15,dine-in,50s,F,0,0,3,3,-0.7071067811865471,-0.7071067811865479,15,15.1,1,0,0,0,13.0,2.0
Tuesday,13,dine-in,40s,M,0,0,1,1,-0.2588190451025208,-0.9659258262890683,14,12.6,0,0,1,0,16.0,-2.0
